,longitude,latitude,elevation
31018,139.125866,-26.502339,28.24
31019,139.124706,-26.496179,28.76
31020,139.121206,-26.490179,28.56
31021,139.118866,-26.484509,27.46
31022,139.118536,-26.480339,27.19
31023,139.116365,-26.473509,26.35
31024,139.113365,-26.468009,27.51
31025,139.113205,-26.459509,30.36
31026,139.118865,-26.450009,28.71
31027,139.121205,-26.442179,36.56
31028,139.127205,-26.441679,42.46
31029,139.133365,-26.439509,37.4
31030,139.138365,-26.438509,28.29
31031,139.154205,-26.440679,34.06
31032,139.155205,-26.445179,31.07
31033,139.157865,-26.451179,28.91
31034,139.163035,-26.457679,28.3
31035,139.167365,-26.464509,28.15
31036,139.169535,-26.471009,27.66
31037,139.172705,-26.477509,27.65
31038,139.174535,-26.485009,27.8
31039,139.176365,-26.491509,27.92
31040,139.178705,-26.498179,28.35
31041,139.179705,-26.506509,27.95
31042,139.185035,-26.513679,27.95
31043,139.190035,-26.519009,27.87
31044,139.194865,-26.524679,27.72
31045,139.260864,-26.481678,28.1
31046,139.257864,-26.473338,28.93
31047,139.255364,-26.467508,31.27
31048,139.253204,-26.460838,33.62
31049,139.251204,-26.455838,28.44
31050,139.248534,-26.448508,28.33
31051,139.245364,-26.441178,28.35
31052,139.237204,-26.428338,28.7
31053,139.144205,-26.431179,32.74
31054,139.141705,-26.426179,39.0
31055,139.139865,-26.419009,37.61
31056,139.137035,-26.414339,39.26
31057,139.134535,-26.408839,32.14
31058,139.130865,-26.402009,29.7
31059,139.127705,-26.396839,28.96
31060,139.125534,-26.391009,29.14
31061,139.123534,-26.385679,29.09
31062,139.118704,-26.378839,29.12
31063,139.117034,-26.372179,29.15
31064,139.235204,-26.421008,28.73
31065,139.231364,-26.414508,28.77
31066,139.229704,-26.407838,28.41
31067,139.226033,-26.400338,28.65
31068,139.222863,-26.393338,29.03
31069,139.219033,-26.387178,42.75
31070,139.216863,-26.381178,32.98
31071,139.212033,-26.374338,34.38
31072,139.126707,-26.60751,25.59
31073,139.123037,-26.60134,25.97
31074,139.118367,-26.59518,25.73
31075,139.114867,-26.58934,25.71
31076,139.111867,-26.58284,34.52
31077,139.109037,-26.57634,25.92
31078,139.105207,-26.56968,26.93
31079,139.102867,-26.56251,33.07
31080,139.099707,-26.55534,26.08
31081,139.096866,-26.54784,28.67
31082,139.094036,-26.54234,27.16
31083,139.091366,-26.53684,27.72
31084,139.085536,-26.53284,26.84
31085,139.081366,-26.52834,28.62
31086,139.079206,-26.52151,27.39
31087,139.076206,-26.51434,27.02
31088,139.073206,-26.50851,28.76
31089,139.073036,-26.50201,27.34
31090,139.070036,-26.49518,27.2
31091,139.073866,-26.48801,28.24
31092,139.082036,-26.48451,27.89
31093,139.088866,-26.48184,31.68
31094,139.095866,-26.47851,27.58
31095,139.103536,-26.47701,35.62
31096,139.110206,-26.475009,33.74
31097,139.080208,-26.66201,25.01
31098,139.076708,-26.65401,25.24
31099,139.072868,-26.64768,25.31
31100,139.068708,-26.64268,25.47
31101,139.065868,-26.63568,26.91
31102,139.061708,-26.63018,25.79
31103,139.059038,-26.62418,25.57
31104,139.056038,-26.61768,27.4
31105,139.052038,-26.61084,25.54
31106,139.050208,-26.60384,25.57
31107,139.047368,-26.59851,25.88
31108,139.042368,-26.59168,25.88
31109,139.040037,-26.58584,26.24
31110,139.038367,-26.58034,26.58
31111,139.033207,-26.57334,29.31
31112,139.030867,-26.56768,27.07
31113,139.025707,-26.56134,26.78
31114,139.023207,-26.55518,26.35
31115,139.019867,-26.54951,27.17
31116,139.022037,-26.54051,26.94
31117,139.028867,-26.53918,27.78
31118,139.036207,-26.53701,27.46
31119,139.041537,-26.53401,26.69
31120,139.047037,-26.53051,27.26
31121,139.051707,-26.52534,27.07
31122,139.057037,-26.52118,27.37
31123,139.062537,-26.51818,28.8
31124,139.068706,-26.51551,27.4
31125,139.054709,-26.73118,24.11
31126,139.047869,-26.727511,24.11
31127,139.041209,-26.721841,23.82
31128,139.035709,-26.715681,24.19
31129,139.031869,-26.709841,24.34
31130,139.026709,-26.702511,24.0
31131,139.023369,-26.695681,24.29
31132,139.019209,-26.689841,24.25
31133,139.016709,-26.684841,24.16
31134,139.013369,-26.678181,24.14
31135,139.008869,-26.672511,24.37
31136,139.004039,-26.666681,24.2
31137,139.000209,-26.661341,24.4
31138,138.994869,-26.656681,24.06
31139,138.988039,-26.652841,24.13
31140,138.983539,-26.648011,24.06
31141,138.979709,-26.642011,24.51
31142,138.975539,-26.635841,24.29
31143,138.973039,-26.629341,24.43
31144,138.976539,-26.620681,24.25
31145,138.983868,-26.618181,24.7
31146,138.991868,-26.614181,27.16
31147,138.997038,-26.611341,25.79
31148,139.001538,-26.607181,25.09
31149,139.008708,-26.602681,30.18
31150,139.014708,-26.596511,28.16
31151,139.020038,-26.59134,25.62
31152,139.025368,-26.58551,26.08
31153,139.030538,-26.58301,33.01
31154,139.013207,-26.53568,26.61
31155,139.010037,-26.52968,27.13
31156,139.007037,-26.52151,27.28
31157,139.004207,-26.51418,27.02
31158,139.001037,-26.50784,27.45
31159,138.997207,-26.50284,27.4
31160,138.991707,-26.497011,30.1
31161,138.988537,-26.490841,30.43
31162,138.984537,-26.484841,28.07
31163,138.981207,-26.477681,28.3
31164,138.976537,-26.471681,28.35
31165,138.972037,-26.465681,29.93
31166,138.968367,-26.459011,27.87
31167,138.966867,-26.452341,27.83
31168,138.965537,-26.445341,27.54
31169,139.212333,-26.367908,41.76
31170,139.208933,-26.362008,44.84
31171,139.204033,-26.356008,53.57
31172,139.199703,-26.357508,36.0
31173,139.194863,-26.358678,28.41
31174,139.189703,-26.360339,30.11
31175,139.181034,-26.362839,30.48
31176,139.173364,-26.365509,31.12
31177,139.164704,-26.367839,29.79
31178,139.157204,-26.367179,29.69
31179,139.151034,-26.370009,29.66
31180,139.144034,-26.372679,29.76
31181,139.132364,-26.376839,30.31
31182,139.125864,-26.378009,30.07
31183,139.242864,-26.508178,28.56
31184,139.242704,-26.503508,28.76
31185,139.241864,-26.495678,28.19
31186,139.240864,-26.488008,28.42
31187,139.239364,-26.481008,30.31
31188,139.237704,-26.473008,29.06
31189,139.234534,-26.465838,29.02
31190,139.231534,-26.460008,29.31
31191,139.229364,-26.453508,28.61
31192,139.224534,-26.447508,29.34
31193,139.220204,-26.441178,32.64
31194,139.216704,-26.435508,28.68
31195,139.211034,-26.430678,29.11
31196,139.206364,-26.426009,28.9
31197,139.201034,-26.421509,28.93
31198,139.195364,-26.417179,29.32
31199,139.189864,-26.414339,28.97
31200,139.183364,-26.410679,28.86
31201,139.177864,-26.407679,29.87
31202,139.171704,-26.403339,30.89
31203,139.164534,-26.398839,31.06
31204,139.160534,-26.394339,29.52
31205,139.154864,-26.388839,29.99
31206,139.150034,-26.383839,29.69
31207,139.144704,-26.379179,29.63
31208,139.238035,-26.518678,27.66
31209,139.235865,-26.526508,27.42
31210,139.237205,-26.533008,28.26
31211,139.240035,-26.540508,28.41
31212,139.243205,-26.547008,28.61
31213,139.245705,-26.553338,28.48
31214,139.248365,-26.560838,28.32
31215,139.251365,-26.567838,28.83
31216,139.258205,-26.569338,28.36
31217,139.265535,-26.574338,27.98
31218,139.270035,-26.580178,27.75
31219,139.274865,-26.585838,27.17
31220,139.279865,-26.591508,26.7
31221,139.280865,-26.602678,26.35
31222,139.278705,-26.608838,26.24
31223,139.276035,-26.615338,26.23
31224,139.273535,-26.621678,26.26
31225,139.271035,-26.627338,26.46
31226,139.268366,-26.634838,26.55
31227,139.265536,-26.641678,26.32
31228,139.262706,-26.648838,26.27
31229,139.260206,-26.656009,25.88
31230,139.257706,-26.663509,26.06
31231,139.255536,-26.670179,26.0
31232,139.253536,-26.678009,25.85
31233,139.248866,-26.692009,25.86
31234,139.247366,-26.699009,25.71
31235,139.245207,-26.706509,25.53
31236,139.243537,-26.713839,25.68
31237,139.242037,-26.720509,25.16
31238,139.240037,-26.728509,25.57
31239,139.237867,-26.735009,25.57
31240,139.236207,-26.742339,25.15
31241,139.232707,-26.748839,25.33
31242,139.232707,-26.755179,25.25
31243,139.234537,-26.761339,25.33
31244,139.232367,-26.767679,25.18
31245,139.230367,-26.773679,24.98
31246,139.228208,-26.780509,25.02
31247,139.217368,-26.787339,25.54
31248,139.209538,-26.784839,25.09
31249,139.201208,-26.782009,25.05
31250,139.194368,-26.780339,25.25
31251,139.177538,-26.775179,25.18
31252,139.170708,-26.77284,25.04
31253,139.163208,-26.77084,24.52
31254,139.156038,-26.76934,24.92
31255,139.147038,-26.76701,24.58
31256,139.139708,-26.76384,24.51
31257,139.131868,-26.76068,24.08
31258,139.100369,-26.75134,24.16
31259,139.094869,-26.74801,24.43
31260,139.086209,-26.74651,24.06
31261,139.079369,-26.74434,24.13
31262,139.070709,-26.74201,23.97
31263,138.962207,-26.439181,27.8
31264,138.958707,-26.432341,28.15
31265,138.954537,-26.425841,29.66
31266,138.952207,-26.419341,28.21
31267,138.956037,-26.410511,30.43
31268,138.963866,-26.407841,28.26
31269,138.971536,-26.405341,29.43
31270,138.979036,-26.40101,29.34
31271,138.985866,-26.39768,29.86
31272,138.992366,-26.39284,32.23
31273,138.999206,-26.38884,36.42
31274,139.008206,-26.39401,29.69
31275,139.011206,-26.40068,30.33
31276,139.014866,-26.40651,29.63
31277,139.017706,-26.41251,29.35
31278,139.021706,-26.41884,29.37
31279,139.024706,-26.42468,29.37
31280,139.028206,-26.43051,29.32
31281,139.065036,-26.48334,29.76
31282,139.063366,-26.47701,28.44
31283,139.060536,-26.47118,28.88
31284,139.057206,-26.46501,28.58
31285,139.051536,-26.45818,28.65
31286,139.048206,-26.45334,28.73
31287,139.043536,-26.44868,28.97
31288,139.039706,-26.44334,29.06
31289,139.036536,-26.43651,29.55
31290,139.012036,-26.38434,30.86
31291,139.019706,-26.38251,29.37
31292,139.025705,-26.38034,29.31
31293,139.034205,-26.37784,29.31
31294,139.041035,-26.37601,29.31
31295,139.047865,-26.37334,29.61
31296,139.062705,-26.36984,30.53
31297,139.068705,-26.36734,30.88
31298,139.075365,-26.36501,31.36
31299,139.081865,-26.362339,30.45
31300,139.089035,-26.359009,29.96
31301,139.094364,-26.357509,34.27
31302,139.101534,-26.355179,30.07
31303,139.108864,-26.353009,30.59
31304,139.116534,-26.353339,29.76
31305,139.120864,-26.356839,29.38
31306,139.123364,-26.360679,29.76
31307,139.126704,-26.364509,31.81
31308,139.130364,-26.368009,30.14
31309,139.134864,-26.371009,29.98
31310,139.109035,-26.462839,31.67
31311,139.105705,-26.456679,33.76
31312,139.102535,-26.450339,29.17
31313,139.099535,-26.444839,31.5
31314,139.095865,-26.438509,28.5
31315,139.093035,-26.43318,29.75
31316,139.088535,-26.42668,29.32
31317,139.085035,-26.42118,29.35
31318,139.080535,-26.41468,29.46
31319,139.077205,-26.40868,29.23
31320,139.074705,-26.40268,29.23
31321,139.070865,-26.39618,29.4
31322,139.066865,-26.39051,30.04
31323,139.063705,-26.38351,29.57
31324,139.060035,-26.37801,29.47
31325,139.243735,-26.566808,28.36
31326,139.240205,-26.573509,28.3
31327,139.238365,-26.579679,27.89
31328,139.234535,-26.586339,27.66
31329,139.229206,-26.593339,27.02
31330,139.225366,-26.600509,27.42
31331,139.222036,-26.606509,27.2
31332,139.219036,-26.612839,27.05
31333,139.214706,-26.618839,26.88
31334,139.211366,-26.625679,26.66
31335,139.207866,-26.631509,26.49
31336,139.203866,-26.638179,26.47
31337,139.199866,-26.644509,26.29
31338,139.195707,-26.651339,26.21
31339,139.192207,-26.658339,26.18
31340,139.185367,-26.671179,25.83
31341,139.181207,-26.678179,25.77
31342,139.177707,-26.684839,25.68
31343,139.173537,-26.691179,25.47
31344,139.169537,-26.698179,25.34
31345,139.166537,-26.704179,25.34
31346,139.162708,-26.710339,25.04
31347,139.159208,-26.71651,24.81
31348,139.155538,-26.72301,24.89
31349,139.151708,-26.72884,24.86
31350,139.147538,-26.73351,24.72
31351,139.144208,-26.73918,24.58
31352,139.139538,-26.74468,24.63
31353,139.134708,-26.74984,24.48
31354,139.129708,-26.75451,24.19
31355,139.127707,-26.62951,25.8
31356,139.135037,-26.63184,25.88
31357,139.143037,-26.634339,25.53
31358,139.150207,-26.637179,25.97
31359,139.04704,-26.797011,23.29
31360,139.05404,-26.800681,23.39
31361,139.06187,-26.803341,23.58
31362,139.06921,-26.805681,23.85
31363,139.077209,-26.80718,23.97
31364,139.084039,-26.80884,24.05
31365,139.091709,-26.81101,23.74
31366,139.099039,-26.81351,23.85
31367,139.107039,-26.81618,23.82
31368,139.114039,-26.81884,23.61
31369,139.121209,-26.82151,23.82
31370,139.127709,-26.82318,23.81
31371,139.135039,-26.82584,23.73
31372,139.141369,-26.82818,23.62
31373,139.148039,-26.83184,24.0
31374,139.155869,-26.83468,24.05
31375,139.164209,-26.83684,23.91
31376,139.171709,-26.83934,24.43
31377,139.178709,-26.84168,26.66
31378,139.185709,-26.84384,26.84
31379,139.192709,-26.84668,26.32
31380,139.200369,-26.849339,25.71
31381,139.207538,-26.844009,26.81
31382,139.209708,-26.836839,27.34
31383,139.212368,-26.829009,30.75
31384,139.214368,-26.822679,30.53
31385,139.216708,-26.815679,28.91
31386,139.218538,-26.808339,25.3
31387,139.221368,-26.801179,25.39
31388,139.224038,-26.794339,24.83
31389,139.266035,-26.565508,27.74
31390,139.273035,-26.561678,27.1
31391,139.279365,-26.557838,27.11
31392,139.285534,-26.554338,28.27
31393,139.292034,-26.551008,27.94
31394,139.298864,-26.548008,30.18
31395,139.305704,-26.543338,27.98
31396,139.312034,-26.539678,30.4
31397,139.317864,-26.535678,33.6
31398,139.325534,-26.531678,29.98
31399,139.331704,-26.527678,30.04
31400,139.339364,-26.523178,30.95
31401,139.346533,-26.519177,32.08
31402,139.351863,-26.513837,30.34
31403,139.356703,-26.508837,30.57
31404,139.355033,-26.501507,30.57
31405,139.353033,-26.493677,31.15
31406,139.350203,-26.486337,31.33
31407,139.348363,-26.479677,31.26
31408,139.346863,-26.472837,31.2
31409,139.344203,-26.465677,31.32
31410,139.341863,-26.457677,31.12
31411,139.340033,-26.451837,31.21
31412,139.337203,-26.444507,31.32
31413,139.334033,-26.438507,31.24
31414,139.330703,-26.431837,31.01
31415,139.327863,-26.425337,30.56
31416,139.325033,-26.418837,30.22
31417,139.322533,-26.412007,30.24
31418,139.319863,-26.405177,30.24
31419,139.316532,-26.398338,30.08
31420,139.308363,-26.398178,30.16
31421,139.299863,-26.398008,29.98
31422,139.292203,-26.397838,30.1
31423,139.284203,-26.398008,30.11
31424,139.278033,-26.397678,36.06
31425,139.323862,-26.398837,30.43
31426,139.331202,-26.398677,30.43
31427,139.338202,-26.399337,30.39
31428,139.346362,-26.399507,30.33
31429,139.355862,-26.398507,49.64
31430,139.364202,-26.398177,36.12
31431,139.371532,-26.397007,40.08
31432,139.383202,-26.402507,32.87
31433,139.389702,-26.415507,32.17
31434,139.391532,-26.421837,33.22
31435,139.393862,-26.429007,34.24
31436,139.397032,-26.435837,33.13
31437,139.400362,-26.442507,32.8
31438,139.403362,-26.449837,32.54
31439,139.406032,-26.456337,32.43
31440,139.407862,-26.463507,32.46
31441,139.409202,-26.470337,32.72
31442,139.410032,-26.478507,32.25
31443,139.410202,-26.486007,32.05
31444,139.411532,-26.494007,31.84
31445,139.411533,-26.501337,31.33
31446,139.412033,-26.509677,31.67
31447,139.413033,-26.516507,31.15
31448,139.413703,-26.523677,31.64
31449,139.414703,-26.530507,31.2
31450,139.415533,-26.538007,31.21
31451,139.416363,-26.545177,30.77
31452,139.416703,-26.553177,30.21
31453,139.417703,-26.560677,29.89
31454,139.417703,-26.566837,29.5
31455,139.331532,-26.391837,30.46
31456,139.158037,-26.640179,25.86
31457,139.166037,-26.642509,26.18
31458,139.173707,-26.644679,26.24
31459,139.182367,-26.647839,26.05
31460,139.191037,-26.650179,25.92
31461,139.204206,-26.653679,26.11
31462,139.211366,-26.656339,26.24
31463,139.220036,-26.659179,26.33
31464,139.227036,-26.661179,26.11
31465,139.235536,-26.663509,26.24
31466,139.243036,-26.666179,26.15
31467,139.251536,-26.668679,26.09
31468,139.282705,-26.611678,26.17
31469,139.290865,-26.609008,26.14
31470,139.307035,-26.608338,26.29
31471,139.314865,-26.606838,26.78
31472,139.324035,-26.603838,27.17
31473,139.331704,-26.601338,27.31
31474,139.339364,-26.600508,27.63
31475,139.353534,-26.590838,28.01
31476,139.361864,-26.590178,28.39
31477,139.368704,-26.592337,29.92
31478,139.374204,-26.588007,28.48
31479,139.381534,-26.584677,29.31
31480,139.387864,-26.580837,29.54
31481,139.394204,-26.576007,29.41
31482,139.400363,-26.573677,29.32
31483,139.420203,-26.574837,30.11
31484,139.429033,-26.574837,29.6
31485,139.436533,-26.574337,29.5
31486,139.337864,-26.608678,27.26
31487,139.335865,-26.616178,26.76
31488,139.334535,-26.621678,26.4
31489,139.331535,-26.627838,26.21
31490,139.329705,-26.636178,26.17
31491,139.328535,-26.642008,26.43
31492,139.326365,-26.649838,26.17
31493,139.291206,-26.663178,25.97
31494,139.283706,-26.664338,25.79
31495,139.274536,-26.665338,26.14
31496,139.266706,-26.666508,26.12
31497,139.409863,-26.588677,28.85
31498,139.410704,-26.595007,28.16
31499,139.411364,-26.600177,28.24
31500,139.413204,-26.609677,28.68
31501,139.413204,-26.615337,27.8
31502,139.412204,-26.621507,31.82
31503,139.413204,-26.627507,27.26
31504,139.111864,-26.348509,30.16
31505,139.106864,-26.343839,31.33
31506,139.102034,-26.339679,32.43
31507,139.096864,-26.335009,29.99
31508,139.091864,-26.330839,34.43
31509,139.086534,-26.326509,32.19
31510,139.081204,-26.322009,32.66
31511,139.075034,-26.318009,30.86
31512,139.068204,-26.313509,31.68
31513,139.062204,-26.30934,31.26
31514,139.058704,-26.30301,31.59
31515,139.057034,-26.29618,31.59
31516,139.053704,-26.28951,31.59
31517,139.050204,-26.28201,32.35
31518,139.045364,-26.27551,31.94
31519,139.040034,-26.26951,31.94
31520,139.037034,-26.26534,32.29
31521,139.035034,-26.25834,31.94
31522,139.032204,-26.25068,33.1
31523,139.028364,-26.24284,35.98
31524,139.022704,-26.22951,38.51
31525,139.019864,-26.22318,32.45
31526,139.014704,-26.21701,32.66
31527,139.010864,-26.21051,32.81
31528,139.008534,-26.20368,32.4
31529,139.004204,-26.19601,32.48
31530,139.002704,-26.18934,32.74
31531,138.999534,-26.18401,32.23
31532,138.996034,-26.17651,32.28
31533,138.993034,-26.17018,32.17
31534,138.988704,-26.16418,32.32
31535,138.984704,-26.15751,32.45
31536,138.980204,-26.15234,32.95
31537,138.975364,-26.14734,32.81
31538,138.970364,-26.14168,32.89
31539,138.964864,-26.13634,32.98
31540,138.961364,-26.13051,33.36
31541,138.958533,-26.12368,33.13
31542,138.955533,-26.11634,32.86
31543,138.952703,-26.11018,33.06
31544,138.949363,-26.10368,33.1
31545,138.946203,-26.09701,33.09
31546,139.332202,-26.384677,30.48
31547,139.331862,-26.377507,30.63
31548,139.333202,-26.370337,30.86
31549,139.334032,-26.362677,31.14
31550,139.334362,-26.355007,30.74
31551,139.332202,-26.348007,30.56
31552,139.329202,-26.340337,30.65
31553,139.326032,-26.334337,30.65
31554,139.323032,-26.327837,30.8
31555,139.319862,-26.321837,31.29
31556,139.316532,-26.315677,31.58
31557,139.313532,-26.308837,31.53
31558,139.311032,-26.302337,31.81
31559,139.306361,-26.295837,31.87
31560,139.302701,-26.289507,31.88
31561,139.298531,-26.283837,32.16
31562,139.295031,-26.276677,32.46
31563,139.291361,-26.270507,32.83
31564,139.287201,-26.264508,33.13
31565,139.283861,-26.258338,33.92
31566,139.279861,-26.252178,33.59
31567,139.277361,-26.247008,33.56
31568,139.273361,-26.241008,33.59
31569,139.269031,-26.234508,34.09
31570,139.265861,-26.228508,34.27
31571,139.260701,-26.222338,34.12
31572,139.257861,-26.216008,34.52
31573,139.252361,-26.211338,34.21
31574,139.384532,-26.391007,32.28
31575,139.386862,-26.384837,33.8
31576,139.393701,-26.380677,35.28
31577,139.395031,-26.374337,33.09
31578,139.397201,-26.366837,37.57
31579,139.396031,-26.360177,34.17
31580,139.394531,-26.353007,34.05
31581,139.388361,-26.347177,32.35
31582,139.385201,-26.340337,32.37
31583,139.382531,-26.332507,32.23
31584,139.381031,-26.326007,32.29
31585,139.379031,-26.318837,32.31
31586,139.377031,-26.311007,41.62
31587,139.374861,-26.304677,34.34
31588,139.372701,-26.297837,34.14
31589,139.371361,-26.290677,33.74
31590,139.368861,-26.284007,34.05
31591,139.365361,-26.277007,34.06
31592,139.363531,-26.270837,34.21
31593,139.359531,-26.264177,34.29
31594,139.356701,-26.257837,34.46
31595,139.35036,-26.244837,34.84
31596,139.34653,-26.238007,35.1
31597,139.34353,-26.230837,35.11
31598,139.33836,-26.223837,35.39
31599,139.3352,-26.217837,35.62
31600,139.3307,-26.212007,35.6
31601,139.32736,-26.205837,36.15
31602,139.32303,-26.199677,35.78
31603,139.3197,-26.193177,36.33
31604,139.31503,-26.187507,35.72
31605,139.31053,-26.182507,36.12
31606,139.30703,-26.175837,36.27
31607,139.30353,-26.169507,36.45
31608,139.36036,-26.248677,34.79
31609,139.36786,-26.247337,35.05
31610,139.3752,-26.245337,35.22
31611,139.38303,-26.243177,42.76
31612,139.39203,-26.240007,38.28
31613,139.3972,-26.237337,35.13
31614,139.40536,-26.235676,35.24
31615,139.41686,-26.240006,35.43
31616,139.41986,-26.247176,35.63
31617,139.42236,-26.253506,35.72
31618,139.42503,-26.260506,35.37
31619,139.42936,-26.267336,34.81
31620,139.43286,-26.273176,35.05
31621,139.43586,-26.280176,38.94
31622,139.4382,-26.287336,32.61
31623,139.44153,-26.294336,31.04
31624,139.44453,-26.301836,31.29
31625,139.4472,-26.308176,41.25
31626,139.4512,-26.315006,28.12
31627,139.4552,-26.321336,28.12
31628,139.45853,-26.327336,36.7
31629,139.46086,-26.334676,55.7
31630,139.46336,-26.341176,42.87
31631,139.46436,-26.348006,32.52
31632,139.46653,-26.354506,31.96
31633,139.4687,-26.361006,31.99
31634,139.47103,-26.368006,31.94
31635,139.465701,-26.377336,31.61
31636,139.457361,-26.378836,31.97
31637,139.449361,-26.378836,32.05
31638,139.441531,-26.380676,31.81
31639,139.434031,-26.382836,32.45
31640,139.426031,-26.384177,32.55
31641,139.417531,-26.387007,32.92
31642,138.936033,-26.07718,34.7
31643,139.234202,-26.225338,34.09
31644,139.231862,-26.219008,34.73
31645,139.229031,-26.211838,42.86
31646,139.224361,-26.205338,35.72
31647,139.220031,-26.199008,33.67
31648,139.215861,-26.192008,33.95
31649,139.213031,-26.184508,33.68
31650,139.210031,-26.177678,33.68
31651,139.207861,-26.170338,33.6
31652,139.196201,-26.165338,33.44
31653,139.189201,-26.166178,33.1
31654,139.180862,-26.166338,33.71
31655,139.173862,-26.168338,33.39
31656,139.166362,-26.170338,33.51
31657,139.159532,-26.171838,31.67
31658,139.150532,-26.173679,31.68
31659,139.136702,-26.176339,31.0
31660,139.130532,-26.178009,31.7
31661,139.124862,-26.179339,32.08
31662,139.114032,-26.180179,31.0
31663,139.104203,-26.181839,32.2
31664,139.096863,-26.182679,30.77
31665,139.089033,-26.183679,30.97
31666,139.073533,-26.184679,46.12
31667,139.059703,-26.188009,30.92
31668,139.053203,-26.189509,31.55
31669,139.045863,-26.192009,31.85
31670,139.038533,-26.19384,31.71
31671,139.031363,-26.19568,31.97
31672,139.023864,-26.19784,32.43
31673,139.016204,-26.19968,32.31
31674,139.143702,-26.182679,31.41
31675,139.145202,-26.190179,31.76
31676,139.144032,-26.196839,30.97
31677,139.144862,-26.203839,30.86
31678,139.145202,-26.211839,31.3
31679,139.146032,-26.216339,32.67
31680,139.145362,-26.223179,29.86
31681,139.144703,-26.230679,32.39
31682,139.147033,-26.237009,30.39
31683,139.151363,-26.243179,30.88
31684,139.153203,-26.256839,30.36
31685,139.155033,-26.263179,30.75
31686,139.156033,-26.268179,31.15
31687,139.157703,-26.274339,32.37
31688,139.159533,-26.280509,33.09
31689,139.160863,-26.286839,29.31
31690,139.164033,-26.293179,29.18
31691,139.167033,-26.299679,30.82
31692,139.170363,-26.307009,29.96
31693,139.173363,-26.314839,30.92
31694,139.175533,-26.322009,30.04
31695,139.179203,-26.328679,29.99
31696,139.182863,-26.335009,30.05
31697,139.189533,-26.348509,28.36
31698,139.072033,-26.192839,29.67
31699,139.073203,-26.200009,29.69
31700,139.076033,-26.207009,30.11
31701,139.081863,-26.221839,31.27
31702,139.084863,-26.228509,30.62
31703,139.089033,-26.234839,30.37
31704,139.092203,-26.241339,30.65
31705,139.099203,-26.249339,30.02
31706,139.101533,-26.256839,30.27
31707,139.106203,-26.263009,29.44
31708,139.109863,-26.269509,29.49
31709,139.114033,-26.276009,34.15
31710,139.121533,-26.288009,31.33
31711,139.124863,-26.294179,29.69
31712,139.127034,-26.300679,29.72
31713,139.130864,-26.306839,30.53
31714,139.134204,-26.312179,32.64
31715,139.136704,-26.318339,29.84
31716,139.139534,-26.324679,29.43
31717,139.142864,-26.332179,29.57
31718,139.145534,-26.339679,30.05
31719,139.147704,-26.345339,29.73
31720,139.151364,-26.351339,29.67
31721,139.154034,-26.358179,29.4
31722,139.312528,-25.997177,39.41
31723,139.304858,-25.997007,39.5
31724,139.296358,-25.997507,40.71
31725,139.288029,-25.997677,39.69
31726,139.280359,-25.997507,40.69
31727,139.272859,-25.995677,39.21
31728,139.264859,-25.994507,39.43
31729,139.248859,-25.996837,39.5
31730,139.241359,-25.997177,39.44
31731,139.233859,-25.997677,38.79
31732,139.403861,-26.390507,34.92
31733,139.396362,-26.392677,32.98
31734,139.389032,-26.393677,33.79
31735,139.41186,-26.226006,35.45
31736,139.40936,-26.219336,35.52
31737,139.407859,-26.212006,35.65
31738,139.405359,-26.205176,35.78
31739,139.404029,-26.198006,36.13
31740,139.401359,-26.190506,36.67
31741,139.396529,-26.184506,36.67
31742,139.392029,-26.178336,36.99
31743,139.389029,-26.171006,36.79
31744,139.387529,-26.165006,36.97
31745,139.387029,-26.157176,37.49
31746,139.385029,-26.150006,36.84
31747,139.381359,-26.142836,37.51
31748,139.384359,-26.138006,36.84
31749,139.380859,-26.130176,38.16
31750,139.373359,-26.133337,37.67
31751,139.367029,-26.137007,37.73
31752,139.359029,-26.139177,37.19
31753,139.351029,-26.139177,37.08
31754,139.344199,-26.139677,36.84
31755,139.3367,-26.139177,37.41
31756,139.3292,-26.137337,37.28
31757,139.32036,-26.133677,37.05
31758,139.4207,-26.231836,49.0
31759,139.430029,-26.229336,35.8
31760,139.437359,-26.226506,33.76
31761,139.444529,-26.224336,33.73
31762,139.452359,-26.225676,35.71
31763,139.459359,-26.224676,33.42
31764,139.465859,-26.223836,32.83
31765,139.476029,-26.227336,31.87
31766,139.479029,-26.233506,33.09
31767,139.481199,-26.240336,35.19
31768,139.484699,-26.245336,36.5
31769,139.487699,-26.251506,36.64
31770,139.491029,-26.259006,37.05
31771,139.494029,-26.266176,32.46
31772,139.497359,-26.273836,32.61
31773,139.501529,-26.280006,32.74
31774,139.504699,-26.286836,32.75
31775,139.508199,-26.293676,32.92
31776,139.510859,-26.301336,32.66
31777,139.514199,-26.308176,32.64
31778,139.517699,-26.314176,32.54
31779,139.520699,-26.321676,33.16
31780,139.523699,-26.328336,35.14
31781,139.52453,-26.335006,31.47
31782,139.52853,-26.341506,31.33
31783,139.5302,-26.349176,31.56
31784,139.5332,-26.356336,31.35
31785,139.52853,-26.365676,30.92
31786,139.52153,-26.366836,34.23
31787,139.51353,-26.368676,30.97
31788,139.50553,-26.370676,30.89
31789,139.49886,-26.373506,43.37
31790,139.4927,-26.375336,41.45
31791,139.48503,-26.377836,40.42
31792,139.47736,-26.377676,32.35
31793,139.327028,-25.997677,39.64
31794,139.333698,-25.998007,40.13
