         201441     7333392   201441202740                            9999D          139.348218      -25.655396DEG  GDA94       GPS      0.050m            1  69.092m    AHD  GPS  TR      0.100m           1  90.827m     GRS80  ELL     0.050m        1    9789642.7200um   B      0.30um       1CG5   90640             69.092m    GPS     0.100m         1   90.827m    ELL     0.050m        1  21.734m    AUSGEOID98  GRS80       W98     0.060m        3            0.18um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -81.34     -184.34     -148.55     -225.86  1Line: 2                                               
         201441     7333646   201441202760                            9999D          139.348237      -25.651782DEG  GDA94       GPS      0.050m            1  66.495m    AHD  GPS  TR      0.100m           1  88.241m     GRS80  ELL     0.050m        1    9789637.5700um   B      0.30um       1CG5   90640             66.495m    GPS     0.100m         1   88.241m    ELL     0.050m        1  21.747m    AUSGEOID98  GRS80       W98     0.060m        3            0.12um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -91.92     -191.99     -159.17     -233.58  1Line: 2                                               
         201441     7333647   201441202780                            9999D          139.348206      -25.648160DEG  GDA94       GPS      0.050m            1  64.859m    AHD  GPS  TR      0.100m           1  86.618m     GRS80  ELL     0.050m        1    9789632.2900um   B      0.30um       1CG5   90640             64.859m    GPS     0.100m         1   86.618m    ELL     0.050m        1  21.759m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5      -99.66     -197.89     -166.95     -239.52  1Line: 2                                               
         201441     7334581   201441202800                            9999D          139.348196      -25.644556DEG  GDA94       GPS      0.050m            1  66.067m    AHD  GPS  TR      0.100m           1  87.839m     GRS80  ELL     0.050m        1    9789618.9900um   B      0.30um       1CG5   90640             66.067m    GPS     0.100m         1   87.839m    ELL     0.050m        1  21.772m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -106.65     -206.26     -173.98     -247.91  1Line: 2                                               
         201441     7333648   201441202820                            9999D          139.348210      -25.640958DEG  GDA94       GPS      0.050m            1  65.759m    AHD  GPS  TR      0.100m           1  87.543m     GRS80  ELL     0.050m        1    9789611.2600um   B      0.30um       1CG5   90640             65.759m    GPS     0.100m         1   87.543m    ELL     0.050m        1  21.784m    AUSGEOID98  GRS80       W98     0.060m        3            0.10um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -112.76     -212.04     -180.13     -253.71  1Line: 2                                               
         201441     7333649   201441202840                            9999D          139.348176      -25.637331DEG  GDA94       GPS      0.050m            1  65.353m    AHD  GPS  TR      0.100m           1  87.149m     GRS80  ELL     0.050m        1    9789602.8900um   B      0.30um       1CG5   90640             65.353m    GPS     0.100m         1   87.149m    ELL     0.050m        1  21.796m    AUSGEOID98  GRS80       W98     0.060m        3            0.08um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -119.79     -218.62     -187.20     -260.33  1Line: 2                                               
         201441     7333650   201441202860                            9999D          139.348190      -25.633723DEG  GDA94       GPS      0.050m            1  61.930m    AHD  GPS  TR      0.100m           1  83.739m     GRS80  ELL     0.050m        1    9789601.7400um   B      0.30um       1CG5   90640             61.930m    GPS     0.100m         1   83.739m    ELL     0.050m        1  21.809m    AUSGEOID98  GRS80       W98     0.060m        3            0.05um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -128.93     -223.89     -196.37     -265.67  1Line: 2                                               
         201441     7333651   201441202880                            9999D          139.348666      -25.630126DEG  GDA94       GPS      0.050m            1  59.960m    AHD  GPS  TR      0.100m           1  81.782m     GRS80  ELL     0.050m        1    9789598.9200um   B      0.30um       1CG5   90640             59.960m    GPS     0.100m         1   81.782m    ELL     0.050m        1  21.822m    AUSGEOID98  GRS80       W98     0.060m        3            0.03um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -135.25     -228.00     -202.74     -269.83  1Line: 2                                               
         201441     7334603   201441202900                            9999D          139.350286      -25.626808DEG  GDA94       GPS      0.050m            1  60.270m    AHD  GPS  TR      0.100m           1  82.107m     GRS80  ELL     0.050m        1    9789591.4100um   B      0.30um       1CG5   90640             60.270m    GPS     0.100m         1   82.107m    ELL     0.050m        1  21.837m    AUSGEOID98  GRS80       W98     0.060m        3            0.03um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -139.42     -232.54     -206.96     -274.40  1Line: 2                                               
         201441     7333717   201441202920                            9999D          139.352125      -25.623609DEG  GDA94       GPS      0.050m            1  60.232m    AHD  GPS  TR      0.100m           1  82.085m     GRS80  ELL     0.050m        1    9789583.7200um   B      0.30um       1CG5   90640             60.232m    GPS     0.100m         1   82.085m    ELL     0.050m        1  21.853m    AUSGEOID98  GRS80       W98     0.060m        3            0.04um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -144.93     -238.02     -212.51     -279.91  1Line: 2                                               
         201441     7333697   201441202940                            9999D          139.353947      -25.620388DEG  GDA94       GPS      0.050m            1  61.703m    AHD  GPS  TR      0.100m           1  83.571m     GRS80  ELL     0.050m        1    9789575.5700um   B      0.30um       1CG5   90640             61.703m    GPS     0.100m         1   83.571m    ELL     0.050m        1  21.869m    AUSGEOID98  GRS80       W98     0.060m        3            0.11um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -146.23     -241.00     -213.85     -282.90  1Line: 2                                               
         201441     7333742   201441202960                            9999D          139.355758      -25.617185DEG  GDA94       GPS      0.050m            1  66.024m    AHD  GPS  TR      0.100m           1  87.908m     GRS80  ELL     0.050m        1    9789559.8900um   B      0.30um       1CG5   90640             66.024m    GPS     0.100m         1   87.908m    ELL     0.050m        1  21.884m    AUSGEOID98  GRS80       W98     0.060m        3            0.15um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -146.27     -245.96     -213.94     -287.82  1Line: 2                                               
         201441     7334197   201441202980                            9999D          139.357601      -25.613966DEG  GDA94       GPS      0.050m            1  73.094m    AHD  GPS  TR      0.100m           1  94.994m     GRS80  ELL     0.050m        1    9789539.0100um   B      0.30um       1CG5   90640             73.094m    GPS     0.100m         1   94.994m    ELL     0.050m        1  21.900m    AUSGEOID98  GRS80       W98     0.060m        3            0.25um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -143.02     -250.74     -210.73     -292.53  1Line: 2                                               
         201441     7334413   201441203000                            9999D          139.359937      -25.611034DEG  GDA94       GPS      0.050m            1  74.625m    AHD  GPS  TR      0.100m           1  96.541m     GRS80  ELL     0.050m        1    9789535.2600um   B      0.30um       1CG5   90640             74.625m    GPS     0.100m         1   96.541m    ELL     0.050m        1  21.916m    AUSGEOID98  GRS80       W98     0.060m        3            0.24um   RTC      2.67      3.00um        321/NOV/14   17/APR/15       5     -139.93     -249.41     -207.70     -291.20  1Line: 2                                               
